300130;smochine natural ;rapunzel;30,27;42,42;500;g;tr;1,09;4006040050117;smochine;http://www.biogama.ro/galerie/smochine-bio-proiect-500g_300130.jpg
300140;smochine natural ;rapunzel;17,11;23,98;250;g;tr;1,09;4006040050216;smochine;http://www.biogama.ro/galerie/smochine-bio_300140.jpg
300150;smochine soft ;rapunzel;18,36;25,73;200;g;tr;1,09;4006040005018;smochine;http://www.biogama.ro/galerie/smochine-bio-soft_300150.jpg
300245;smochine protoben in caserola demeter ;rapunzel;18,42;25,82;250;g;tr;1,09;4006040118879;smochine protoben;http://www.biogama.ro/galerie/smochine-bio-protoben-proiect-demeter_300245.jpg
301140;caise salbatice jumatati ;rapunzel;22,7;31,82;250;g;tr;1,09;4006040052111;caise salbatice;http://www.biogama.ro/galerie/caise-bio-salbatice-jumatati_301140.jpg
301330;caise intregi dulci ;rapunzel;35,86;50,27;500;g;tr;1,09;4006040537458;caise;http://www.biogama.ro/galerie/caise-bio-intregi-dulci-rapunzel_301330.jpg
301340;caise intregi dulci fara samburi demeter ;rapunzel;19,41;27,2;250;g;tr;1,09;4006040537434;caise;http://www.biogama.ro/galerie/caise-bio-intregi-dulci_301340.jpg
301360;caise soft ;rapunzel;19,41;27,21;200;g;tr;1,09;4006040005032;caise;http://www.biogama.ro/galerie/caise-soft-bio_301360.jpg
302115;stafide ;rapunzel;19,67;27,57;500;g;tr;1,09;4006040537410;stafide*, ulei de floarea soarelui*;http://www.biogama.ro/galerie/stafide-bio_302115.jpg
302160;stafide demeter ;rapunzel;11,78;16,5;250;g;tr;1,09;4006040125402;stafide**, ulei de floarea soarelui*;http://www.biogama.ro/galerie/stafide-bio-proiect-demeter_302160.jpg
303145;stafide rosinen ;rapunzel;12,44;17,42;250;g;tr;1,09;4006040125440;stafide* din struguri albi, ulei de floarea soarelui*;http://www.biogama.ro/galerie/stafide-bio-rosinen_303145.jpg
303350;stafide korinten ;rapunzel;10,79;15,12;250;g;gr;1,09;4006040181484;stafide korinthen;http://www.biogama.ro/galerie/stafide-bio-corinth_303350.jpg
304220;curmale cu samburi in casarola ;rapunzel;7,57;10,6;250;g;tn;1,09;4006040883074;curmale cu samburi;http://www.biogama.ro/galerie/curmale-bio-cu-samburi-in-caserola_304220.jpg
304240;curmale cu samburi delegt nour ;rapunzel;9,54;13,37;250;g;tn;1,09;4006040058212;curmale cu samburi;http://www.biogama.ro/galerie/curmale-bio-cu-samburi_304240.jpg
304340;curmale fara samburi delegt nour ;rapunzel;10,2;14,29;250;g;tn;1,09;4006040058618;curmale fara samburi;http://www.biogama.ro/galerie/curmale-bio-fara-samburi-deglet-nour_304340.jpg
305040;prune soft fara samburi ;rapunzel;22,37;31,35;200;g;fr;1,09;4006040005056;prune fara samburi;http://www.biogama.ro/galerie/prune-bio-soft-fara-samburi_305040.jpg
305140;prune fara samburi ;rapunzel;19,41;27,21;250;g;us;1,09;4006040173915;prune fara samburi;http://www.biogama.ro/galerie/prune-bio-fara-samburi_305140.jpg
307150;mar uscat feliat ;rapunzel;13,16;18,44;100;g;it;1,09;4006040063612;mere feliate fara coaja si samburi;http://www.biogama.ro/galerie/mar-bio-uscat-feliat_307150.jpg
311040;ananas rondele feliat uscat ;rapunzel;10,53;14,75;100;g;tg;1,09;4006040229940;ananas rondele;http://www.biogama.ro/galerie/ananas-bio-rondele_311040.jpg
312155;banane intregi uscat ;rapunzel;11,19;15,68;100;g;at;1,09;4006040064664;banane ;http://www.biogama.ro/galerie/banane-bio-intregi-uscate_312155.jpg
313050;mango uscat ;rapunzel;10,86;15,22;100;g;bf;1,09;4006040064695;mango uscat, felii;http://www.biogama.ro/galerie/mango-bio-uscat-hih_313050.jpg
313200;merisor ;rapunzel;14,48;20,29;100;g;ca;1,09;4006040047292;merisor 60%, suc de mere 39%, ulei de floarea soarelui;http://www.biogama.ro/galerie/merisor-bio_313200.jpg
313300;visine fara samburi ;rapunzel;15,79;22,13;100;g;md;1,09;4006040045793;visine* uscate fara samburi, ulei de floarea soarelui*;http://www.biogama.ro/galerie/visine-bio-fara-samburi_313300.jpg
313510;dude ;rapunzel;11,52;16,14;100;g;tr;1,09;4006040230922;dude 100%;http://www.biogama.ro/galerie/dude-bio_313510.jpg
314250;nuca de cocos rasa ;rapunzel;11,52;16,15;250;g;lk;1,09;4006040070115;nuca cocos rasa;http://www.biogama.ro/galerie/nuca-de-cocos-rasa-bio-proiect-hih_314250.jpg
314365;nuca de cocos chipsuri ;rapunzel;9,54;13,38;175;g;lk;1,09;4006040074823;nuca de cocos cipsuri;http://www.biogama.ro/galerie/fulgi-de-cocos-bio_314365.jpg
401730;kamut ;rapunzel;9,87;13,83;500;g;ca;1,09;4006040101826;kamut;http://www.biogama.ro/galerie/kamut-bio_401730.jpg
401830;samanta amarant ;rapunzel;9,54;13,38;500;g;at;1,09;4006040102311;samanta amarant;http://www.biogama.ro/galerie/samanta-amarant-bio_401830.jpg
401840;amarant negru;rapunzel;7,57;10,61;250;g;de;1,09;4006040222811;amarant negru;http://www.biogama.ro/galerie/amarant-negru_401840.jpg
401860;amarant expandat ;rapunzel;8,88;12,46;150;g;in;1,09;4006040068389;samanta amarant expandat;http://www.biogama.ro/galerie/amarant-expandat-bio_401860.jpg
401925;quinoa ;rapunzel;10,53;14,75;250;g;bo;1,09;4006040024811;quinoa alba;http://www.biogama.ro/galerie/quinoa-alba-bio_401925.jpg
401930;quinoa ;rapunzel;18,1;25,37;500;g;bo;1,09;4006040102410;quinoa alba;http://www.biogama.ro/galerie/quinoa-ecologica_401930.jpg
401970;quinoa rosie ;rapunzel;14,15;19,83;250;g;bo;1,09;4006040024224;quinoa rosie;http://www.biogama.ro/galerie/quinoa-rosie-bio_401970.jpg
401990;quinoa colorata ;rapunzel;14,15;19,83;250;g;bo;1,09;4006040024217;quinoa colorata;http://www.biogama.ro/galerie/quinoa-colorata-bio_401990.jpg
402060;quinoa integrala expandata;rapunzel;9,87;13,83;100;g;bo;1,09;4006040131427;quinoa integrala expandata;http://www.biogama.ro/galerie/quinoa-integrala-expandata_402060.jpg
402730;mei ;rapunzel;9,54;13,38;500;g;at;1,09;4006040102137;mei alimentar;http://www.biogama.ro/galerie/mei-bio_402730.jpg
403425;hrisca ;rapunzel;19,02;26,64;1;kg;de;1,09;4006040102526;hrisca;http://www.biogama.ro/galerie/hrisca-bio-1-kg_403425.jpg
403430;hrisca ;rapunzel;10,46;14,66;500;g;de;1,09;4006040102618;hrisca;http://www.biogama.ro/galerie/hrisca-bio_403430.jpg
403460;hrisca integrala expandata ;rapunzel;7,24;10,14;100;g;de;1,09;4006040353720;hrisca expandata;http://www.biogama.ro/galerie/hrisca-integrala-expandata_403460.jpg
404330;porumb de popcorn ;rapunzel;7,83;10,97;500;g;fr;1,09;4006040102939;porumb boabe;http://www.biogama.ro/galerie/porumb-pentru-popcorn-bio_404330.jpg
405130;orez natur cu bob lung ;rapunzel;9,21;12,91;500;g;it;1,09;4006040105138;orez cu bob lung integral;http://www.biogama.ro/galerie/orez-natur-cu-bob-lung-ascutit_405130.jpg
405230;orez alb cu bob lung ;rapunzel;9,21;12,91;500;g;it;1,09;4006040105282;orez cu bob lung alb;http://www.biogama.ro/galerie/orez-bio-alb-cu-bob-lung-ascutit_405230.jpg
405620;orez integral expandat ;rapunzel;6,25;8,76;100;g;it;1,09;4006040352549;orez integral(brun) expandat;http://www.biogama.ro/galerie/orez-integral-expandat_405620.jpg
405680;orez cu bob rotund natur ;rapunzel;8,55;11,99;500;g;it;1,09;4006040105411;orez integral cu bob rotund;http://www.biogama.ro/galerie/orez-bio-cu-bob-rotund-natur_405680.jpg
405690;orez de lapte cu bob rotund alb ;rapunzel;9,87;13,83;500;g;it;1,09;4006040105497;orez cu bob rotund alb;http://www.biogama.ro/galerie/orez-bio-de-lapte-bob-rotund-alb_405690.jpg
405730;orez risotto natur ;rapunzel;8,55;11,99;500;g;it;1,09;4006040105749;orez ;http://www.biogama.ro/galerie/orez-risotto-bio-cu-bob-rotund-ascutit-natur_405730.jpg
405760;orez risotto alb ;rapunzel;9,21;12,91;500;g;it;1,09;4006040125891;orez ;http://www.biogama.ro/galerie/orez-risotto-bio-cu-bob-rotund-ascutit-alb_405760.jpg
405785;orez carnaroli ;rapunzel;12,17;17,06;500;g;it;1,09;4006040071426;orez carnaroli alb;http://www.biogama.ro/galerie/orez-carnaroli-ecologic_405785.jpg
406130;orez rosu camargue natur ;rapunzel;12,24;17,15;500;g;fr;1,09;4006040106128;orez rosu camargue (un orez nobil din zona camargue);http://www.biogama.ro/galerie/orez-rosu-bio-camargue-natur_406130.jpg
406185;orez basmati alb ;rapunzel;12,17;17,06;500;g;in;1,09;4006040106586;orez basmati alb;http://www.biogama.ro/galerie/orez-basmati-bio-alb_406185.jpg
406271;orez basmati natur ;rapunzel;11,52;16,14;500;g;in;1,09;4006040106715;orez basmati integral;http://www.biogama.ro/galerie/orez-original-basmati-natur_406271.jpg
406330;orez jasmin natur cu bob lung ;rapunzel;8,55;11,99;500;g;th;1,09;4006040105183;orez jasmin natur (este un orez cu gust intens, bun pentru mancaruri orientale);http://www.biogama.ro/galerie/orez-bio-jasmin-natur-cu-bob-lung_406330.jpg
406370;orez jasmin alb cu bob lung ;rapunzel;9,54;13,37;500;g;th;1,09;4006040105398;orez jasmin alb;http://www.biogama.ro/galerie/orez-bio-jasmin-alb-cu-bob-lung-ascutit_406370.jpg
406430;orez amestec ;rapunzel;12,17;17,06;500;g;de;1,09;4006040106616;orez thaibonet natur(italia), orez rosu camargue (franta), orez salbatic (6,25%)(canada);http://www.biogama.ro/galerie/orez-amestec-bio_406430.jpg
406545;orez salbatic natur ;rapunzel;18,75;26,28;200;g;ca;1,09;4006040106890;orez salbatic;http://www.biogama.ro/galerie/orez-salbatic-bio-natur_406545.jpg
406630;orez prefiert alb cu bob lung ;rapunzel;10,86;15,22;500;g;it;1,09;4006040106982;orez cu bob lung alb;http://www.biogama.ro/galerie/orez-prefiert-alb-cu-bob-lung_406630.jpg
406680;orez prefiert integral cu bob lung;rapunzel;11,84;16,6;500;g;it;1,09;4006040026556;orez cu bob lung prefiert;http://www.biogama.ro/galerie/orez-bio-prefiert-integral-cu-bob-lung_406680.jpg
406740;orez risotto cu ciuperci ;rapunzel;14,48;20,29;250;g;it;1,09;4006040123699;;http://www.biogama.ro/galerie/risotto-italian-original-cu-ciuperci_406740.jpg
410132;fulgi mari de ovaz ;rapunzel;7,57;10,61;500;g;de;1,09;4006040055594;fulgi de ovaz;http://www.biogama.ro/galerie/fulgi-mari-de-ovaz-bio_410132.jpg
410232;fulgi mici de ovaz ;rapunzel;7,57;10,61;500;g;de;1,09;4006040154624;fulgi de ovaz;http://www.biogama.ro/galerie/fulgi-mici-de-ovaz-bio_410232.jpg
420130;boulgour ;rapunzel;10,2;14,29;500;g;it;1,09;4006040120117;grau dur zdrobit si prefiert;http://www.biogama.ro/galerie/boulgour-bio-soi-de-grau-dur_420130.jpg
420230;cous-cous ;rapunzel;10,2;14,29;500;g;fr;1,09;4006040120414;couscous (este un grau dur prefiert si tocat);http://www.biogama.ro/galerie/cous-cous-bio_420230.jpg
420435;mamaliga instant din gris de porumb ;rapunzel;8,88;12,45;500;g;de;1,09;4006040120995;porumb macinat;http://www.biogama.ro/galerie/mamaliga-instant-din-gris-de-porumb_420435.jpg
420535;mamaliga din gris de porumb ;rapunzel;7,9;11,07;500;g;de;1,09;4006040120827;gris de porumb;http://www.biogama.ro/galerie/mamaliga-din-gris-de-porumb-bio_420535.jpg
500100;spaghetti integrale;rapunzel;5,2;7,28;500;g;it;1,09;4006040150015;gris de grau dur integral, fara ou ;http://www.biogama.ro/galerie/spaghetti-bio-integrale_500100.jpg
500200;fidea emmer ;rapunzel;7,5;10,52;250;g;it;1,09;4006040020530;gris din emmer;http://www.biogama.ro/galerie/fidea-emmer-organic_500200.jpg
500220;spirelli emmer;rapunzel;13,69;19,19;500;g;it;1,09;4006040020721;gris din emmer;http://www.biogama.ro/galerie/spirelli-bio-emmer_500220.jpg
500240;spirelli emmer integrale;rapunzel;11,19;15,68;500;g;it;1,09;4006040020684;gris din emmer integral;http://www.biogama.ro/galerie/spirelli-emmer-integrale_500240.jpg
500260;penne emmer ;rapunzel;13,69;19,19;500;g;it;1,09;4006040020660;gris din emmer;http://www.biogama.ro/galerie/penne-emmer-bio_500260.jpg
500280;penne emmer integrale;rapunzel;11,19;15,68;500;g;it;1,09;4006040020646;emmer integral;http://www.biogama.ro/galerie/penne-emmer-integrale-ecologice_500280.jpg
500300;spaghetti emmer;rapunzel;13,69;19,19;500;g;it;1,09;4006040020622;gris din emmer;http://www.biogama.ro/galerie/spaghetti-emmer-ecologic_500300.jpg
500320;spagehetti emmer integrale;rapunzel;11,19;15,68;500;g;it;1,09;4006040020585;emmer integral;http://www.biogama.ro/galerie/spagehetti-emmer-integrale_500320.jpg
500500;spirelli integral ;rapunzel;5,2;7,28;500;g;it;1,09;4006040150510;gris de grau dur integral, fara ou ;http://www.biogama.ro/galerie/spirelli-integrale-bio_500500.jpg
501500;tagliatele integrale;rapunzel;5,86;8,21;500;g;it;1,09;4006040151012;gris de grau dur integral;http://www.biogama.ro/galerie/tagliatelle-integrale-bio_501500.jpg
501650;spirelli semola cu mei ;rapunzel;7,24;10,14;500;g;it;1,09;4006040155065;gris de grau dur , mei 10%;http://www.biogama.ro/galerie/spirelli-semola-cu-mei-bio_501650.jpg
